Difficulty_Tier,Company,Role,Location,Date_Posted,Apply_Link,Alumni_Search,Recruiter_Search
3,Cadence Design Systems,Intern-Software Engineering,"Austin, TX",2026-02-27,https://cadence.wd1.myworkdayjobs.com/External_Careers/job/AUSTIN/Intern-Software-Engineering_R53488?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cadence%20Design%20Systems%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cadence%20Design%20Systems%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Wex,Intern Software Engineer,Remote in USA,2026-02-27,https://wexinc.wd5.myworkdayjobs.com/en-US/WEXInc/job/US---Remote/Intern---Software-Engineer_R19178?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Wex%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Wex%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Cadence Design Systems,Intern-Software Engineering,"Austin, TX",2026-02-27,https://cadence.wd1.myworkdayjobs.com/Univ_Careers/job/AUSTIN/Intern-Software-Engineering_R53488-2?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cadence%20Design%20Systems%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cadence%20Design%20Systems%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Cadence Design Systems,Software Intern,"San Jose, CA",2026-02-27,https://cadence.wd1.myworkdayjobs.com/Univ_Careers/job/SAN-JOSE/Software-Intern_R53282?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cadence%20Design%20Systems%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Cadence%20Design%20Systems%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Thermo Fisher Scientific,Software Engineering Intern/Co-op,"Hillsboro, OR",2026-02-27,https://thermofisher.wd5.myworkdayjobs.com/ThermoFisherCareers/job/Hillsboro-Oregon-USA/Software-Engineering-Co-op_R-01328128?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Thermo%20Fisher%20Scientific%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Thermo%20Fisher%20Scientific%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Geisinger,Undergraduate Intern - Software Development,Pennsylvania,2026-02-27,https://geisinger.wd5.myworkdayjobs.com/geisingerexternal/job/Work-from-Home/Intern-Undergraduate--Software-Development-_R-92541?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Geisinger%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Geisinger%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,The Walt Disney Company,Software Engineering Intern,"Celebration, FL",2026-02-27,https://disney.wd5.myworkdayjobs.com/disneycareerdc/job/Lake-Buena-Vista-FL-USA/Software-Engineering-Intern--Summer-2026-_10135863-1?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22The%20Walt%20Disney%20Company%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22The%20Walt%20Disney%20Company%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,G2,Software Engineer Intern,"Chicago, IL",2026-02-27,https://jobs.ashbyhq.com/G2/08e0f861-21f9-4067-97de-5c3f683580a8/application?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22G2%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22G2%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Trimble,Software Engineer Intern,"Atlanta, GA",2026-02-27,https://trimble.wd1.myworkdayjobs.com/en-US/TrimbleCareers/job/US---Atlanta-GA/Software-Engineer-Intern_R52484?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Trimble%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Trimble%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Ntrepid Corporation,Software Engineer Intern - Summer 2026,"Reston, VA",2026-02-27,https://careers-ntrepidcorp.icims.com/jobs/1814/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Ntrepid%20Corporation%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Ntrepid%20Corporation%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,KBR,SSMO Software Engineer Intern,"Lanham, MD",2026-02-26,https://kbr.wd5.myworkdayjobs.com/KBR_Careers/job/Greenbelt-Maryland/SSMO-Software-Engineer-Intern_R2119666?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22KBR%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22KBR%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Skyward,Software Engineer Intern,"Plover, WI",2026-02-26,https://jobs.smartrecruiters.com/Skyward1/744000107535692?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Skyward%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Skyward%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Proofpoint,Software Engineering Intern - AI Agents,"Draper, UT",2026-02-26,https://proofpoint.wd5.myworkdayjobs.com/proofpointcareers/job/Draper-UT/Software-Engineering-Intern---AI-Agents_R13776?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Proofpoint%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Proofpoint%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,ZoomInfo,Software Engineer Intern - Zdp,"Bethesda, MD | Waltham, MA",2026-02-26,https://www.zoominfo.com/careers?gh_jid=8422533002&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ZoomInfo%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ZoomInfo%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,ZoomInfo,Software Engineer Intern - Applications,"Bethesda, MD | Waltham, MA",2026-02-26,https://www.zoominfo.com/careers?gh_jid=8422490002&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ZoomInfo%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ZoomInfo%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,General Dynamics Mission Systems,Systems / Software Engineer Intern,"Scottsdale, AZ",2026-02-26,https://careers-gdms.icims.com/jobs/69490/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22General%20Dynamics%20Mission%20Systems%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22General%20Dynamics%20Mission%20Systems%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,General Dynamics Mission Systems,Systems / Software Engineer Intern,"Scottsdale, AZ",2026-02-26,https://careers-gdms.icims.com/jobs/69491/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22General%20Dynamics%20Mission%20Systems%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22General%20Dynamics%20Mission%20Systems%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,General Dynamics Mission Systems,Systems / Software Engineer – Intern,"Scottsdale, AZ",2026-02-25,https://careers-gdms.icims.com/jobs/69489/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22General%20Dynamics%20Mission%20Systems%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22General%20Dynamics%20Mission%20Systems%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Kaiser Permanente,Software Development Bachelor's Intern,"Pleasanton, CA",2026-02-25,https://kp.taleo.net/careersection/external/jobdetail.ftl?job=1408501&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Kaiser%20Permanente%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Kaiser%20Permanente%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Solar Turbines,2026 Software Development Internship - Solutions. Platforms. Engineered - Spe,"San Diego, CA",2026-02-25,https://cat.wd5.myworkdayjobs.com/en-US/solarturbines/job/San-Diego-California/XMLNAME-2026-Software-Development-Internship--Solutions-Platforms-Engineered--SPE-_R0000353519?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Solar%20Turbines%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Solar%20Turbines%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,OCLC,Resource Sharing-Software Engineer Intern,"Dublin, OH",2026-02-24,https://oclc.wd1.myworkdayjobs.com/en-US/OCLC_Careers/job/Dublin-OH--Hybrid/Resource-Sharing-Software-Engineer-Intern_R0003787?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22OCLC%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22OCLC%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Ticketmaster,Intern Software Engineering,"Reston, VA",2026-02-24,https://livenation.wd503.myworkdayjobs.com/en-US/TMExternalSite/details/Intern-Software-Engineering_JR-85192?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Ticketmaster%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Ticketmaster%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Carnegie Mellon University,DIT Software Engineer Intern 🛂,"Arlington, VA",2026-02-24,https://cmu.wd5.myworkdayjobs.com/en-US/CMU/job/Arlington-VA/DIT-Software-Engineer-Intern_2024183?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Carnegie%20Mellon%20University%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Carnegie%20Mellon%20University%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Multiply Labs,Software Engineering Intern,"San Francisco, CA",2026-02-24,https://jobs.lever.co/multiplylabs/8203fbb3-4d42-4f6a-ae64-f05c3dcf0e9b?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Multiply%20Labs%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Multiply%20Labs%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Multiply Labs,Robotics Software Intern,"San Francisco, CA",2026-02-24,https://jobs.lever.co/multiplylabs/acca98ab-c206-4f71-b7a5-6977e4828586?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Multiply%20Labs%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Multiply%20Labs%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Brex,Software Engineer Intern,SF,2026-02-24,https://www.brex.com/careers/8434389002?gh_jid=8434389002&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Brex%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Brex%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Robert Half,Software Engineer Marketing Web Applications Virtual Internship,"San Ramon, CA",2026-02-24,https://roberthalf.wd1.myworkdayjobs.com/roberthalfcareers/job/SAN-RAMON/Software-Engineer-Marketing-Web-Applications-Virtual-Internship_JR-259605?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Robert%20Half%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Robert%20Half%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,State Street,Software Engineer - Summer Intern-CRD,"Burlington, MA",2026-02-24,https://statestreet.wd1.myworkdayjobs.com/Global/job/Burlington-Massachusetts/Software-Engineer---Summer-Intern--CRD_R-784737?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22State%20Street%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22State%20Street%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Elsevier,Software Engineer Intern,7 locationsNYC | Louisiana | Florida | Massachusetts | Georgia | Pennsylvania | North Carolina,2026-02-24,https://relx.wd3.myworkdayjobs.com/ElsevierJobs/job/Pennsylvania/Software-Engineer-Intern--LEARN-_R109539?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Elsevier%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Elsevier%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Dorsia,Software Engineer Intern,NYC,2026-02-24,https://job-boards.greenhouse.io/dorsia/jobs/5059393007?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Dorsia%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Dorsia%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Hearst,Software Engineer Intern,"Tampa, FL",2026-02-24,https://eevd.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2026128?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Hearst%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Hearst%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,OCLC,Software Engineer Intern,"Dublin, OH",2026-02-23,https://oclc.wd1.myworkdayjobs.com/en-US/OCLC_Careers/job/Dublin-OH--Hybrid/Software-Engineer-Intern_R0003782?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22OCLC%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22OCLC%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,OCLC,Software Engineer Summer Intern,"Dublin, OH",2026-02-23,https://oclc.wd1.myworkdayjobs.com/en-US/OCLC_Careers/job/Corporate-Office---Dublin/Technical-Intern_R0003780?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22OCLC%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22OCLC%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,OCLC,Software Engineer Intern,"Dublin, OH",2026-02-23,https://oclc.wd1.myworkdayjobs.com/en-US/OCLC_Careers/job/Dublin-OH--Hybrid/Software-Engineer-Summer-Intern_R0003781?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22OCLC%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22OCLC%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,OCLC,Software Engineer Intern,"Dublin, OH",2026-02-23,https://oclc.wd1.myworkdayjobs.com/en-US/OCLC_Careers/job/Dublin-OH--Hybrid/Software-Engineer-Summer-Intern_R0003783?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22OCLC%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22OCLC%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,OCLC,Software Engineer Internship,"Dublin, OH",2026-02-23,https://oclc.wd1.myworkdayjobs.com/en-US/OCLC_Careers/job/Corporate-Office---Dublin/Technical-Intern_R0003779-1?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22OCLC%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22OCLC%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Waters Corporation,TA Instruments – Software Engineering Intern - Next Generation SW Platform,"New Castle, DE",2026-02-23,https://uscareers-waters.icims.com/jobs/25342/job?mobile=true&needsRedirect=false&utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Waters%20Corporation%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Waters%20Corporation%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Sigma Computing,Software Engineering Intern,SF,2026-02-23,https://job-boards.greenhouse.io/sigmacomputing/jobs/7639837003?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Sigma%20Computing%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Sigma%20Computing%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,🔥 TikTok,"Software Engineer Project Intern - Video-on-Demand Algorithm - 2026 Start','BS/MS","San Jose, CA",2026-02-23,https://lifeattiktok.com/search/7609019984313452805?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,🔥 TikTok,Backend Software Engineer Project Intern - Creation Platform - BS/MS,"San Jose, CA",2026-02-23,https://lifeattiktok.com/search/7609047550392191237?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22%F0%9F%94%A5%20TikTok%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,Zoox,AI Applications Development Intern,"San Mateo, CA",2026-02-21,https://jobs.lever.co/zoox/9935eecc-fca9-4f72-9ea8-85ebea928967/apply?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Zoox%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22Zoox%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
3,ConductorOne,Software Engineering Intern,"Portland, OR | SF",2026-02-21,https://jobs.ashbyhq.com/conductorone/db5ebd0c-669f-45b9-8709-cf507f9b7b1f/application?utm_source=Simplify&ref=Simplify,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ConductorOne%22%20%22Rose-Hulman%22,https://www.google.com/search?q=site%3Alinkedin.com/in%20%22ConductorOne%22%20%28%22University%20Recruiter%22%20OR%20%22Technical%20Recruiter%22%29
